alert_key,alert_id,transaction_key,customer_key,account_key,aml_rule_key,alert_date_key,severity,risk_points,investigation_status,reason_category,synthetic_data_flag
466555577162555550,AML-A986B1C177264089,123789720965507085,611540535713970351,326778585699112868,721623311219476228,20251113,high,30,open,High-value transaction,True
852197521522921119,AML-37903FC0FB96F86E,1108665397892321996,646455403059666207,724925587092794499,1003914630646670938,20251114,high,35,open,Structuring or smurfing,True
707108308996698407,AML-12487BEE39D8ED8C,1108665397892321996,646455403059666207,724925587092794499,1013115407186803838,20251114,medium,20,open,Unusual cross-border activity,True
557784622084873332,AML-1296F666029C932B,1108665397892321996,646455403059666207,724925587092794499,289051792576040010,20251114,low,10,open,Unusual merchant or channel pattern,True
125580277855618770,AML-D3D092B2248A7085,631320885545215575,695484210856808634,808907378451499702,1013115407186803838,20251114,medium,20,open,Unusual cross-border activity,True
84508282020795460,AML-B96797244D6F052A,465428876116118776,1148133427243247577,56906685155519018,316861408653127041,20251114,medium,18,open,High-risk geography,True
231973696540833932,AML-B739A1BAC9E99BB6,465428876116118776,1148133427243247577,56906685155519018,69515675679568663,20251114,medium,18,open,Device or session risk,True
496767692755380662,AML-C48B62CF3581052B,758127788368340003,667854202544287746,175221994541080028,289051792576040010,20251114,low,10,open,Unusual merchant or channel pattern,True
385743494692278921,AML-9B72E97C6F1696F5,953470652338257243,695484210856808634,808907378451499702,550203189520272734,20251114,high,30,open,Rapid movement of funds,True
364723453695544570,AML-DB261FF01D5F8253,953470652338257243,695484210856808634,808907378451499702,1013115407186803838,20251114,medium,20,open,Unusual cross-border activity,True
422608251789923204,AML-74DD17C8CA3AD5ED,953470652338257243,695484210856808634,808907378451499702,289051792576040010,20251114,low,10,open,Unusual merchant or channel pattern,True
223986058563608440,AML-CDF269DF3779F6F1,989781060704675842,440725821471311782,1072486410339210730,69515675679568663,20251114,medium,18,open,Device or session risk,True
406625915169611207,AML-8EC32AC6217B6BEB,989781060704675842,440725821471311782,1072486410339210730,289051792576040010,20251114,low,10,open,Unusual merchant or channel pattern,True
1117252062963646319,AML-06DD70CBD47F7C92,614841110098298125,611540535713970351,1028075060812515097,1003914630646670938,20251114,high,35,open,Structuring or smurfing,True
944317308872631331,AML-95322808B965A518,614841110098298125,611540535713970351,1028075060812515097,69515675679568663,20251114,medium,18,open,Device or session risk,True
731134257617451670,AML-298A25CC8C7B524E,614841110098298125,611540535713970351,1028075060812515097,289051792576040010,20251114,low,10,open,Unusual merchant or channel pattern,True
831354480980251349,AML-CCB39982ABE1FE79,193114024317187148,667854202544287746,175221994541080028,1013115407186803838,20251115,medium,20,open,Unusual cross-border activity,True
284559015996080616,AML-44A9D4CC7E8B5676,193114024317187148,667854202544287746,175221994541080028,289051792576040010,20251115,low,10,open,Unusual merchant or channel pattern,True
757013513737256077,AML-6907E4AF16771DF2,397589068958819985,264419407905059310,591653940470532005,1013115407186803838,20251115,medium,20,open,Unusual cross-border activity,True
397157132251617328,AML-7227F85974C9A1A1,397589068958819985,264419407905059310,591653940470532005,69515675679568663,20251115,medium,18,open,Device or session risk,True
489345280184033363,AML-4945FACAE7374C0F,397589068958819985,264419407905059310,591653940470532005,289051792576040010,20251115,low,10,open,Unusual merchant or channel pattern,True
594679708237302336,AML-41C57829AA09F461,1122702055964966648,646455403059666207,1098372136870786438,1003914630646670938,20251115,high,35,open,Structuring or smurfing,True
141438644442228348,AML-EF5E99D2AE596138,1122702055964966648,646455403059666207,1098372136870786438,1013115407186803838,20251115,medium,20,open,Unusual cross-border activity,True
844431146347358523,AML-17FE2824583E24E5,1122702055964966648,646455403059666207,1098372136870786438,289051792576040010,20251115,low,10,open,Unusual merchant or channel pattern,True
934409306810393276,AML-7782057894716655,723075708098771487,493050207069902821,1098913267084684975,721623311219476228,20251115,high,30,open,High-value transaction,True
355807144850964019,AML-F25E52FDDB1D779B,723075708098771487,493050207069902821,1098913267084684975,316861408653127041,20251115,medium,18,open,High-risk geography,True
247689704892668825,AML-FC57B93EF02652DA,723075708098771487,493050207069902821,1098913267084684975,807211356388451501,20251115,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
542447740525447441,AML-45A6C6818B5CC23F,723075708098771487,493050207069902821,1098913267084684975,289051792576040010,20251115,low,10,open,Unusual merchant or channel pattern,True
753828647004751513,AML-F698D3B903D6C53E,242083198312875190,263756791415439406,1076444576844183813,69515675679568663,20251115,medium,18,open,Device or session risk,True
919904560378968225,AML-20EF99107E4B7075,639464183617304882,1054376342709458876,1132562117222242589,1003914630646670938,20251116,high,35,open,Structuring or smurfing,True
811553346345387109,AML-A305BFE6E8927A72,639464183617304882,1054376342709458876,1132562117222242589,1013115407186803838,20251116,medium,20,open,Unusual cross-border activity,True
177965439488299800,AML-81B70B66422B1805,639464183617304882,1054376342709458876,1132562117222242589,289051792576040010,20251116,low,10,open,Unusual merchant or channel pattern,True
620332635804556274,AML-90EAC84362254900,1057123691237744983,263756791415439406,448078394640568799,1003914630646670938,20251116,high,35,open,Structuring or smurfing,True
379374268881223474,AML-708B16282A7D14EE,1057123691237744983,263756791415439406,448078394640568799,289051792576040010,20251116,low,10,open,Unusual merchant or channel pattern,True
70116229456902290,AML-18CDFF7C80ED8F01,1066029689647842099,1054376342709458876,24021971752718965,1003914630646670938,20251116,high,35,open,Structuring or smurfing,True
463767036792720814,AML-934F1F0D8C3F107A,1066029689647842099,1054376342709458876,24021971752718965,1013115407186803838,20251116,medium,20,open,Unusual cross-border activity,True
565642881584058390,AML-CAA3F144A5F42A13,1066029689647842099,1054376342709458876,24021971752718965,289051792576040010,20251116,low,10,open,Unusual merchant or channel pattern,True
30559814385547951,AML-4184C6ADABADE2D2,358494310555110150,980708627717825274,892013199572215002,1013115407186803838,20251116,medium,20,open,Unusual cross-border activity,True
339339220445672714,AML-46A7B5B36705FC92,358494310555110150,980708627717825274,892013199572215002,69515675679568663,20251116,medium,18,open,Device or session risk,True
604084082677880488,AML-34D54F780B97E18E,358494310555110150,980708627717825274,892013199572215002,289051792576040010,20251116,low,10,open,Unusual merchant or channel pattern,True
793582183461116002,AML-AAB4D474FEE260A0,301846582295143695,442163723921078728,1020425277499253146,721623311219476228,20251117,high,30,open,High-value transaction,True
148105736153144509,AML-BCAD8F0FF59BA82D,301846582295143695,442163723921078728,1020425277499253146,715267801237430515,20251117,high,28,open,Dormant or low-activity account reactivation,True
726416958816823509,AML-D2713D7E3ED52A2F,1040103647110546227,249615748465308303,89873093933681704,1013115407186803838,20251117,medium,20,open,Unusual cross-border activity,True
636862195687052030,AML-7A5F62AAF10F7579,1040103647110546227,249615748465308303,89873093933681704,289051792576040010,20251117,low,10,open,Unusual merchant or channel pattern,True
1007997095953343029,AML-B75A20303E34A421,521521377069339820,904664493072722252,201381187064580955,316861408653127041,20251117,medium,18,open,High-risk geography,True
527577410569468502,AML-9075AD9AFB469E7E,521521377069339820,904664493072722252,201381187064580955,69515675679568663,20251117,medium,18,open,Device or session risk,True
961072935122798396,AML-AF8C6B5F8F806C89,765406086283069573,246169167661273933,819848316468411696,1013115407186803838,20251117,medium,20,open,Unusual cross-border activity,True
201368137245914377,AML-1E474FD2FF7D5A44,765406086283069573,246169167661273933,819848316468411696,289051792576040010,20251117,low,10,open,Unusual merchant or channel pattern,True
361627603512776376,AML-68DDD95970085F10,288740256633030691,291382675383148796,1127483755307710558,1013115407186803838,20251118,medium,20,open,Unusual cross-border activity,True
789442549248852268,AML-9DA14D3B1EE4670A,288740256633030691,291382675383148796,1127483755307710558,289051792576040010,20251118,low,10,open,Unusual merchant or channel pattern,True
1009439081898727343,AML-E3D197CA345A0922,74013997727985575,1054376342709458876,520910676214269524,1003914630646670938,20251118,high,35,open,Structuring or smurfing,True
720145362217813772,AML-A1C8755AE3515971,74013997727985575,1054376342709458876,520910676214269524,1013115407186803838,20251118,medium,20,open,Unusual cross-border activity,True
421707365936336851,AML-07F55686863B1811,155965144533500593,264419407905059310,591653940470532005,1013115407186803838,20251118,medium,20,open,Unusual cross-border activity,True
634459501808896801,AML-B8B98DECA19AFBE7,155965144533500593,264419407905059310,591653940470532005,69515675679568663,20251118,medium,18,open,Device or session risk,True
1796753285878772,AML-81CCC20BCC7FAD26,843279538481038589,17508513762442371,564927655553618191,316861408653127041,20251118,medium,18,open,High-risk geography,True
1146929238028826166,AML-446613C41E8418C0,843279538481038589,17508513762442371,564927655553618191,1013115407186803838,20251118,medium,20,open,Unusual cross-border activity,True
995253666851894653,AML-F53A5DC2D7CE2575,843279538481038589,17508513762442371,564927655553618191,69515675679568663,20251118,medium,18,open,Device or session risk,True
294666782051886533,AML-376D6EF515A3CE1B,843279538481038589,17508513762442371,564927655553618191,807211356388451501,20251118,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
435944940938644784,AML-428D9B52F77DD736,843279538481038589,17508513762442371,564927655553618191,289051792576040010,20251118,low,10,open,Unusual merchant or channel pattern,True
1147505347390964423,AML-DFA9BB1A7CB5ACBA,353837505825709913,137345824585252467,876093260492180668,316861408653127041,20251118,medium,18,open,High-risk geography,True
5428041451136864,AML-DC4A6143CE4DC5BE,353837505825709913,137345824585252467,876093260492180668,715267801237430515,20251118,high,28,open,Dormant or low-activity account reactivation,True
520986675896327030,AML-FB36E9EFF687A7AC,353837505825709913,137345824585252467,876093260492180668,69515675679568663,20251118,medium,18,open,Device or session risk,True
623180446069040457,AML-E2592366D1795F78,353837505825709913,137345824585252467,876093260492180668,807211356388451501,20251118,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
717428113038175189,AML-B83B8D7C1F38323E,353837505825709913,137345824585252467,876093260492180668,289051792576040010,20251118,low,10,open,Unusual merchant or channel pattern,True
1065005495892989918,AML-8D400F0D9BFD21D2,613590376271518270,17508513762442371,868207326982718891,316861408653127041,20251119,medium,18,open,High-risk geography,True
975551293616312877,AML-4985D9F7B4D662E9,613590376271518270,17508513762442371,868207326982718891,69515675679568663,20251119,medium,18,open,Device or session risk,True
958425612599114255,AML-F242092688CBF551,613590376271518270,17508513762442371,868207326982718891,807211356388451501,20251119,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
981213836205661490,AML-90AB727BF5EE659A,684681148615761147,291382675383148796,1127483755307710558,1013115407186803838,20251119,medium,20,open,Unusual cross-border activity,True
618239644045392683,AML-E4F412AB1B5271B4,684681148615761147,291382675383148796,1127483755307710558,69515675679568663,20251119,medium,18,open,Device or session risk,True
1043486503695805467,AML-03C39F3BFFC24ED0,684681148615761147,291382675383148796,1127483755307710558,289051792576040010,20251119,low,10,open,Unusual merchant or channel pattern,True
732991364631751572,AML-F72362E7DCBFAE1E,988545676133037092,1053835074633009439,283044478267005219,1013115407186803838,20251119,medium,20,open,Unusual cross-border activity,True
1015011436425457660,AML-9705C052A80C815D,988545676133037092,1053835074633009439,283044478267005219,69515675679568663,20251119,medium,18,open,Device or session risk,True
1133866346010846028,AML-F09C7ED8A0BE95B3,988545676133037092,1053835074633009439,283044478267005219,807211356388451501,20251119,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
867024785990379797,AML-14A8EF4BAFD7564A,988545676133037092,1053835074633009439,283044478267005219,289051792576040010,20251119,low,10,open,Unusual merchant or channel pattern,True
336180774947974527,AML-DE59245DD47D58EE,908713807793068184,1033318739550670801,1072854109624201303,69515675679568663,20251119,medium,18,open,Device or session risk,True
655374199186178964,AML-D0E5269B1A227706,545111925972940090,493050207069902821,1091962901370175927,807211356388451501,20251120,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
818611085602758994,AML-08FB45647DBEF15E,199212589581719379,906901778771043120,716425263025136515,69515675679568663,20251120,medium,18,open,Device or session risk,True
306411734303563702,AML-5F08DDD7787B97F4,390390643599460702,1054376342709458876,1132562117222242589,316861408653127041,20251120,medium,18,open,High-risk geography,True
218030211876811160,AML-8EB87629899703FD,390390643599460702,1054376342709458876,1132562117222242589,1013115407186803838,20251120,medium,20,open,Unusual cross-border activity,True
101014448884278235,AML-F79DB86E904B9673,390390643599460702,1054376342709458876,1132562117222242589,289051792576040010,20251120,low,10,open,Unusual merchant or channel pattern,True
70472613253875844,AML-E03C6FC77C30B7EA,243008454517202429,281401213724354662,282855767036083778,289051792576040010,20251121,low,10,open,Unusual merchant or channel pattern,True
1084488466399284944,AML-FEDF21C1D70B6645,850520325242396805,2998887372558569,635830200991750991,316861408653127041,20251121,medium,18,open,High-risk geography,True
1110290378168114809,AML-A8074B3733173176,850520325242396805,2998887372558569,635830200991750991,69515675679568663,20251121,medium,18,open,Device or session risk,True
24586322795192822,AML-5BC9849CDA2939D8,576132041373076900,1095817946956588938,893300605340112669,1013115407186803838,20251121,medium,20,open,Unusual cross-border activity,True
374304817109634358,AML-2E4B8952D6B8BB98,576132041373076900,1095817946956588938,893300605340112669,289051792576040010,20251121,low,10,open,Unusual merchant or channel pattern,True
404886896172419555,AML-9A2B96BD691BED7E,125667797178698476,2998887372558569,26141885635181124,1003914630646670938,20251121,high,35,open,Structuring or smurfing,True
947372336582637877,AML-247F3B75D6E9C869,581275698452796979,646455403059666207,457469734952547010,316861408653127041,20251121,medium,18,open,High-risk geography,True
1122140519081993744,AML-9DEB121B33559DDA,581275698452796979,646455403059666207,457469734952547010,69515675679568663,20251121,medium,18,open,Device or session risk,True
732475961612353096,AML-B1C28890CFE9C6AE,581275698452796979,646455403059666207,457469734952547010,289051792576040010,20251121,low,10,open,Unusual merchant or channel pattern,True
855480790896735285,AML-2D8726DD10D541DF,570380683246839889,611540535713970351,326778585699112868,316861408653127041,20251122,medium,18,open,High-risk geography,True
1125523050631953642,AML-2D313621E2464654,570380683246839889,611540535713970351,326778585699112868,1019656728711465498,20251122,medium,16,open,Repeated failed transactions,True
1114085223807031809,AML-023C64C5FC88BE23,570380683246839889,611540535713970351,326778585699112868,69515675679568663,20251122,medium,18,open,Device or session risk,True
124337847667374575,AML-D6098E1476D3A723,570380683246839889,611540535713970351,326778585699112868,289051792576040010,20251122,low,10,open,Unusual merchant or channel pattern,True
231570297603549060,AML-09D1BF42E5B570B8,823538858695716130,440725821471311782,115963248582034977,69515675679568663,20251122,medium,18,open,Device or session risk,True
202983444969227166,AML-164532DF6A9BA8E0,823538858695716130,440725821471311782,115963248582034977,289051792576040010,20251122,low,10,open,Unusual merchant or channel pattern,True
537695814964573577,AML-36042472B63E44D6,298941743029945023,1033318739550670801,919260359890702111,69515675679568663,20251122,medium,18,open,Device or session risk,True
1121524232435378112,AML-2A24EBEE1B90AFD8,650562640708894271,900434523684820099,314247167000425439,1013115407186803838,20251122,medium,20,open,Unusual cross-border activity,True
554305714155855825,AML-0C81B086E9145397,650562640708894271,900434523684820099,314247167000425439,69515675679568663,20251122,medium,18,open,Device or session risk,True
1054859256813800233,AML-E661B469B4EA2AE7,650562640708894271,900434523684820099,314247167000425439,807211356388451501,20251122,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
112398123212242231,AML-A5C239560F9256FB,650562640708894271,900434523684820099,314247167000425439,289051792576040010,20251122,low,10,open,Unusual merchant or channel pattern,True
130938470350422156,AML-06D82881D8ABBEC9,876522271815280096,442163723921078728,1020425277499253146,316861408653127041,20251123,medium,18,open,High-risk geography,True
2559182800257114,AML-C477F2A63CB965EF,876522271815280096,442163723921078728,1020425277499253146,289051792576040010,20251123,low,10,open,Unusual merchant or channel pattern,True
450312236717175973,AML-1CE9F47D13864D15,721935778396998148,981860125137779078,416396750602658419,316861408653127041,20251123,medium,18,open,High-risk geography,True
568241724714608244,AML-E8FB1071AEAA0379,721935778396998148,981860125137779078,416396750602658419,807211356388451501,20251123,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
844818441986523961,AML-BCB81EDD2481DEAF,721935778396998148,981860125137779078,416396750602658419,289051792576040010,20251123,low,10,open,Unusual merchant or channel pattern,True
682357279629242041,AML-4BA1DC61E3068994,173869896355282871,1054376342709458876,520910676214269524,316861408653127041,20251123,medium,18,open,High-risk geography,True
538618692159084425,AML-42096DF169CD52DC,173869896355282871,1054376342709458876,520910676214269524,69515675679568663,20251123,medium,18,open,Device or session risk,True
734589370006599144,AML-29C791B9A43A114E,173869896355282871,1054376342709458876,520910676214269524,289051792576040010,20251123,low,10,open,Unusual merchant or channel pattern,True
991265748229714579,AML-9DF1F89AE69E2119,992103021797143244,2998887372558569,664561399193858278,1003914630646670938,20251123,high,35,open,Structuring or smurfing,True
266278231127188828,AML-524FBA480C6F5244,992103021797143244,2998887372558569,664561399193858278,1013115407186803838,20251123,medium,20,open,Unusual cross-border activity,True
468123879461854600,AML-5C3BA314D7C5F0AF,992103021797143244,2998887372558569,664561399193858278,69515675679568663,20251123,medium,18,open,Device or session risk,True
714950323134458732,AML-C241D3858E264D93,720900187903514475,2998887372558569,26141885635181124,1003914630646670938,20251124,high,35,open,Structuring or smurfing,True
784638299585063933,AML-CBE6EE3E9A17D33D,720900187903514475,2998887372558569,26141885635181124,316861408653127041,20251124,medium,18,open,High-risk geography,True
304822026109970912,AML-BF94EF050074FA3D,720900187903514475,2998887372558569,26141885635181124,1013115407186803838,20251124,medium,20,open,Unusual cross-border activity,True
1077806744511624069,AML-28B4D9D0324C4327,720900187903514475,2998887372558569,26141885635181124,69515675679568663,20251124,medium,18,open,Device or session risk,True
882571780035309074,AML-698544249F661346,720900187903514475,2998887372558569,26141885635181124,289051792576040010,20251124,low,10,open,Unusual merchant or channel pattern,True
1123844339676257084,AML-B46ADF36FDE5B661,663279375777377912,577222200404687494,268709885183039317,69515675679568663,20251124,medium,18,open,Device or session risk,True
402933238487827855,AML-7FFC60129CAF2322,663279375777377912,577222200404687494,268709885183039317,289051792576040010,20251124,low,10,open,Unusual merchant or channel pattern,True
1049425911731311880,AML-622EC49A1D569C5D,814560719750875446,900434523684820099,314247167000425439,1013115407186803838,20251124,medium,20,open,Unusual cross-border activity,True
849221227326371290,AML-00C9CBB8898D2E9B,814560719750875446,900434523684820099,314247167000425439,69515675679568663,20251124,medium,18,open,Device or session risk,True
793944237750112453,AML-1B31EA22BEF5CF1D,814560719750875446,900434523684820099,314247167000425439,807211356388451501,20251124,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
217548755791722494,AML-54FFE8877CFD99FF,814560719750875446,900434523684820099,314247167000425439,289051792576040010,20251124,low,10,open,Unusual merchant or channel pattern,True
577829106565738949,AML-938D6A44374B1394,212624627023614406,1148133427243247577,56906685155519018,316861408653127041,20251124,medium,18,open,High-risk geography,True
144888691155871037,AML-4AEE5555F0BADCE9,599674885107862438,1054376342709458876,520910676214269524,1013115407186803838,20251124,medium,20,open,Unusual cross-border activity,True
455809162463753048,AML-F2695784F3D9ECE2,599674885107862438,1054376342709458876,520910676214269524,289051792576040010,20251124,low,10,open,Unusual merchant or channel pattern,True
511942046454047783,AML-1CF9FE6ABB80C204,864457664898427229,163870747016877544,294728521380376385,1013115407186803838,20251125,medium,20,open,Unusual cross-border activity,True
534991124836548624,AML-19864A5E9AA24E82,864457664898427229,163870747016877544,294728521380376385,289051792576040010,20251125,low,10,open,Unusual merchant or channel pattern,True
1081196008092208449,AML-016D4BE8184B1C10,915121053309063451,995546377267911770,14655924623425254,316861408653127041,20251125,medium,18,open,High-risk geography,True
529708540963223667,AML-B698AA490A0FF092,915121053309063451,995546377267911770,14655924623425254,289051792576040010,20251125,low,10,open,Unusual merchant or channel pattern,True
1045717795865897751,AML-00A3C5EB4B6F6132,178644429115641398,906901778771043120,121760919791167475,316861408653127041,20251125,medium,18,open,High-risk geography,True
391332152385113068,AML-C890888A58EBDDC0,178644429115641398,906901778771043120,121760919791167475,1013115407186803838,20251125,medium,20,open,Unusual cross-border activity,True
71863591901743553,AML-9D6BFAC60E0AC59B,178644429115641398,906901778771043120,121760919791167475,69515675679568663,20251125,medium,18,open,Device or session risk,True
25653262562578314,AML-BCC13D407790640D,178644429115641398,906901778771043120,121760919791167475,289051792576040010,20251125,low,10,open,Unusual merchant or channel pattern,True
272774801514580472,AML-D6ABB9F36C045500,209751638097549532,906901778771043120,121760919791167475,316861408653127041,20251126,medium,18,open,High-risk geography,True
148285700185438343,AML-7B07D27F9A3A7649,209751638097549532,906901778771043120,121760919791167475,1013115407186803838,20251126,medium,20,open,Unusual cross-border activity,True
652181577571226562,AML-D35E8D1B245B858F,209751638097549532,906901778771043120,121760919791167475,69515675679568663,20251126,medium,18,open,Device or session risk,True
396711043738732803,AML-E25FEE1030111832,209751638097549532,906901778771043120,121760919791167475,289051792576040010,20251126,low,10,open,Unusual merchant or channel pattern,True
401429456581343593,AML-EEF30B77B11BC0B7,104953451115349942,246700825511871154,299383214210362908,316861408653127041,20251126,medium,18,open,High-risk geography,True
1061990887700736704,AML-5EDEEAC1DC20DD19,104953451115349942,246700825511871154,299383214210362908,1013115407186803838,20251126,medium,20,open,Unusual cross-border activity,True
464052769468359507,AML-705A3330E10FCE50,922157374267181172,264419407905059310,591653940470532005,1013115407186803838,20251126,medium,20,open,Unusual cross-border activity,True
626948412581149324,AML-593529B198C7024B,922157374267181172,264419407905059310,591653940470532005,69515675679568663,20251126,medium,18,open,Device or session risk,True
464535655552490089,AML-CB14DA7DE864DDCA,922157374267181172,264419407905059310,591653940470532005,289051792576040010,20251126,low,10,open,Unusual merchant or channel pattern,True
182086053214354262,AML-318EEA9D73C66999,802552095118952320,577222200404687494,268709885183039317,69515675679568663,20251126,medium,18,open,Device or session risk,True
432696654056915040,AML-7FAB410C871DD5EC,1061590150869473381,263756791415439406,448078394640568799,1003914630646670938,20251127,high,35,open,Structuring or smurfing,True
592252858270533542,AML-4F506FEA2B811EF1,1061590150869473381,263756791415439406,448078394640568799,316861408653127041,20251127,medium,18,open,High-risk geography,True
640263253616414751,AML-42CD09917FEF75D0,392319203743245623,576276543027611612,157448369293970918,289051792576040010,20251127,low,10,open,Unusual merchant or channel pattern,True
150049856303401772,AML-2720AB9D0764DA63,368523965019525410,1095817946956588938,893300605340112669,1003914630646670938,20251127,high,35,open,Structuring or smurfing,True
37734206514873878,AML-2C33355257A04E16,368523965019525410,1095817946956588938,893300605340112669,316861408653127041,20251127,medium,18,open,High-risk geography,True
1011919238441739208,AML-DFEDFFE5161D6A6B,368523965019525410,1095817946956588938,893300605340112669,1013115407186803838,20251127,medium,20,open,Unusual cross-border activity,True
531006856958078708,AML-78409A5CAFC8EED3,368523965019525410,1095817946956588938,893300605340112669,289051792576040010,20251127,low,10,open,Unusual merchant or channel pattern,True
460302197548018657,AML-EF2AA2118E4722E8,716954596165563988,906901778771043120,121760919791167475,316861408653127041,20251127,medium,18,open,High-risk geography,True
283302219495931923,AML-E4FF615C75E6BF0C,716954596165563988,906901778771043120,121760919791167475,1013115407186803838,20251127,medium,20,open,Unusual cross-border activity,True
748776679527374701,AML-21550C98380E4522,716954596165563988,906901778771043120,121760919791167475,69515675679568663,20251127,medium,18,open,Device or session risk,True
458957262534044183,AML-1A867627BBFF8C5F,716954596165563988,906901778771043120,121760919791167475,289051792576040010,20251127,low,10,open,Unusual merchant or channel pattern,True
762468684085099541,AML-201AEE85570D3D32,628265881012619482,667854202544287746,175221994541080028,1013115407186803838,20251127,medium,20,open,Unusual cross-border activity,True
750750238662062150,AML-EE52C8C73D34D693,994259003520615555,249615748465308303,709320434956483274,1013115407186803838,20251127,medium,20,open,Unusual cross-border activity,True
275066497615105975,AML-65DC59A84F32E6EE,994259003520615555,249615748465308303,709320434956483274,289051792576040010,20251127,low,10,open,Unusual merchant or channel pattern,True
1062597775833603196,AML-6D6CAE246C59E486,590522988589157754,246700825511871154,299383214210362908,1003914630646670938,20251128,high,35,open,Structuring or smurfing,True
74055974601661353,AML-A9E934660ABED00D,590522988589157754,246700825511871154,299383214210362908,1013115407186803838,20251128,medium,20,open,Unusual cross-border activity,True
1042380258939087310,AML-F20399B3787327F4,586493515982586907,667854202544287746,413362969442318391,1013115407186803838,20251129,medium,20,open,Unusual cross-border activity,True
283340745131572502,AML-37F9602AE3AAD1CE,586493515982586907,667854202544287746,413362969442318391,289051792576040010,20251129,low,10,open,Unusual merchant or channel pattern,True
509093520647899564,AML-7ADAA9CF7CF46A7C,640418818776919678,249615748465308303,709320434956483274,1013115407186803838,20251129,medium,20,open,Unusual cross-border activity,True
382179698370413330,AML-A9F3B07A57EC2DB3,640418818776919678,249615748465308303,709320434956483274,289051792576040010,20251129,low,10,open,Unusual merchant or channel pattern,True
102378039760664837,AML-3A9131F6E530D243,1113728253615300042,246169167661273933,819848316468411696,316861408653127041,20251129,medium,18,open,High-risk geography,True
1023272461814992394,AML-9ABAB24D4F5D5A66,1113728253615300042,246169167661273933,819848316468411696,1013115407186803838,20251129,medium,20,open,Unusual cross-border activity,True
120845282332157255,AML-AC519F8CE4D0648F,1113728253615300042,246169167661273933,819848316468411696,289051792576040010,20251129,low,10,open,Unusual merchant or channel pattern,True
34298067429630742,AML-A20C838D3670849E,856669811406882712,606728138176973669,920606795177886553,316861408653127041,20251129,medium,18,open,High-risk geography,True
1099009112902857329,AML-F8AFF9EA794CDC8D,856669811406882712,606728138176973669,920606795177886553,69515675679568663,20251129,medium,18,open,Device or session risk,True
196017436893967178,AML-E8EE48F05A746303,958586479463288268,1033318739550670801,1072854109624201303,1013115407186803838,20251201,medium,20,open,Unusual cross-border activity,True
100106818777652130,AML-A4ED84C18D67409C,958586479463288268,1033318739550670801,1072854109624201303,69515675679568663,20251201,medium,18,open,Device or session risk,True
431791361236211412,AML-B62C8F000CE6DB79,958586479463288268,1033318739550670801,1072854109624201303,289051792576040010,20251201,low,10,open,Unusual merchant or channel pattern,True
1102403527051603604,AML-0C80ABD63FFD2597,663704946952319578,957110910028490585,898876343983523175,69515675679568663,20251201,medium,18,open,Device or session risk,True
577806700707022933,AML-9EF888709130B0B6,663704946952319578,957110910028490585,898876343983523175,807211356388451501,20251201,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
319371914230658038,AML-831FF9E06225D535,663704946952319578,957110910028490585,898876343983523175,289051792576040010,20251201,low,10,open,Unusual merchant or channel pattern,True
1009009302955236508,AML-FD0570C03855A2A2,570586021783171601,611540535713970351,108056156896782744,289051792576040010,20251201,low,10,open,Unusual merchant or channel pattern,True
988850450962844331,AML-F47E911D50919343,102929257096224630,186499808372984441,314853006901798701,316861408653127041,20251201,medium,18,open,High-risk geography,True
581122034834482044,AML-7A549F4D51145A16,102929257096224630,186499808372984441,314853006901798701,69515675679568663,20251201,medium,18,open,Device or session risk,True
499753918642735982,AML-09051AEE71AF8C9F,102929257096224630,186499808372984441,314853006901798701,289051792576040010,20251201,low,10,open,Unusual merchant or channel pattern,True
426082203362590749,AML-5729F703DCEB7EA6,224585031324891457,980708627717825274,892013199572215002,1013115407186803838,20251201,medium,20,open,Unusual cross-border activity,True
51277069225516522,AML-04B2119859CE2E11,224585031324891457,980708627717825274,892013199572215002,289051792576040010,20251201,low,10,open,Unusual merchant or channel pattern,True
826914924337636701,AML-9C32F197753BCA5C,580744909138374487,246700825511871154,299383214210362908,316861408653127041,20251201,medium,18,open,High-risk geography,True
1055164436944357802,AML-F89EED2631D35D50,580744909138374487,246700825511871154,299383214210362908,1013115407186803838,20251201,medium,20,open,Unusual cross-border activity,True
912851558204964272,AML-E36B4D9B2EEBB19C,287449848420883786,981860125137779078,416396750602658419,69515675679568663,20251202,medium,18,open,Device or session risk,True
779754619250580266,AML-6CC8852809384AC1,287449848420883786,981860125137779078,416396750602658419,807211356388451501,20251202,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
282766603836232519,AML-E2A241D6A046CC53,700868567664188575,611540535713970351,108056156896782744,1013115407186803838,20251202,medium,20,open,Unusual cross-border activity,True
234822602062684569,AML-5D49C28A30852991,700868567664188575,611540535713970351,108056156896782744,69515675679568663,20251202,medium,18,open,Device or session risk,True
