customer_id,component_name,raw_value_summary,normalised_score,configured_weight,weighted_contribution,score_cap,reason,evidence_json
CUST-000043,fraud_model,"{""average_fraud_probability"": 0.41851464776315095, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 0.0, ""high_probability_transaction_ratio"": 0.0, ""maximum_fraud_probability"": 0.6988759254861434, ""predicted_fraud_transaction_count"": 9.0, ""predicted_fraud_transaction_ratio"": 1.0}",57.4992,0.15,8.6249,100.0,9 transactions exceeded the model operating threshold.,"{""average_fraud_probability"": 0.41851464776315095, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 0.0, ""high_probability_transaction_ratio"": 0.0, ""maximum_fraud_probability"": 0.6988759254861434, ""predicted_fraud_transaction_count"": 9.0, ""predicted_fraud_transaction_ratio"": 1.0}"
CUST-000043,kyc,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 1135.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}",0.0,0.2,0.0,300.0,No elevated KYC indicators observed.,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 1135.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}"
CUST-000043,transaction_behaviour,"{""cross_border_ratio"": 0.8775510204081632, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.1020408163265306, ""failed_transaction_ratio_points"": 10.0, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 4636.31, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 1.178285697389951, ""maximum_transaction_velocity_points"": 2.9457, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3673469387755102, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 7136.67, ""total_transaction_amount_points"": 15.0, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 49.0, ""total_transaction_count_points"": 15.0, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 12.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}",97.9457,0.2,19.5891,100.0,total_transaction_count reached 49.00 against 40.00; total_transaction_amount reached 7136.67 against 5000.00; maximum_transaction_amount reached 4636.31 against 500.00,"{""cross_border_ratio"": 0.8775510204081632, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.1020408163265306, ""failed_transaction_ratio_points"": 10.0, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 4636.31, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 1.178285697389951, ""maximum_transaction_velocity_points"": 2.9457, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3673469387755102, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 7136.67, ""total_transaction_amount_points"": 15.0, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 49.0, ""total_transaction_count_points"": 15.0, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 12.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}"
CUST-000044,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 4507.0, ""device_session_alert_count"": 10.0, ""distinct_rules_triggered"": 8.0, ""geography_alert_count"": 24.0, ""high_severity_alerts"": 41.0, ""high_value_alert_count"": 1.0, ""kyc_watchlist_alert_count"": 33.0, ""low_severity_alerts"": 25.0, ""medium_severity_alerts"": 34.0, ""structuring_alert_count"": 6.0, ""total_aml_alerts"": 100.0, ""total_aml_risk_points"": 2212.0}",90.14,0.3,27.042,5000.0,41 high/critical AML alerts; 6 structuring alerts; 100 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 4507.0, ""device_session_alert_count"": 10.0, ""distinct_rules_triggered"": 8.0, ""geography_alert_count"": 24.0, ""high_severity_alerts"": 41.0, ""high_value_alert_count"": 1.0, ""kyc_watchlist_alert_count"": 33.0, ""low_severity_alerts"": 25.0, ""medium_severity_alerts"": 34.0, ""structuring_alert_count"": 6.0, ""total_aml_alerts"": 100.0, ""total_aml_risk_points"": 2212.0}"
CUST-000044,device_session,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 31.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 0.0, ""risky_session_count_points"": 0.0, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}",40.0,0.15,6.0,100.0,new_device_transaction_count reached 4 against 4; geography_mismatch_count reached 31 against 5,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 31.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 0.0, ""risky_session_count_points"": 0.0, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}"
CUST-000044,fraud_model,"{""average_fraud_probability"": 0.4597643651617588, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 3.0, ""high_probability_transaction_ratio"": 0.375, ""maximum_fraud_probability"": 0.936062662365329, ""predicted_fraud_transaction_count"": 8.0, ""predicted_fraud_transaction_ratio"": 1.0}",74.3461,0.15,11.1519,100.0,Maximum model probability 0.936 exceeded 0.700.,"{""average_fraud_probability"": 0.4597643651617588, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 3.0, ""high_probability_transaction_ratio"": 0.375, ""maximum_fraud_probability"": 0.936062662365329, ""predicted_fraud_transaction_count"": 8.0, ""predicted_fraud_transaction_ratio"": 1.0}"
CUST-000044,kyc,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 717.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 15.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 60.0, ""sanctions_screening_status"": ""Potential Match"", ""watchlist_points"": 0.0}",25.0,0.2,5.0,300.0,screening status is Potential Match; customer tenure is 717 days,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 717.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 15.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 60.0, ""sanctions_screening_status"": ""Potential Match"", ""watchlist_points"": 0.0}"
CUST-000044,transaction_behaviour,"{""cross_border_ratio"": 0.9393939393939394, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0303030303030303, ""failed_transaction_ratio_points"": 3.0303, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 715.3, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 1.9546649329910464, ""maximum_transaction_velocity_points"": 4.8867, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3333333333333333, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 2328.16, ""total_transaction_amount_points"": 6.9845, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 33.0, ""total_transaction_count_points"": 12.375, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 13.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}",82.2764,0.2,16.4553,100.0,maximum_transaction_amount reached 715.30 against 500.00; cross_border_ratio reached 0.94 against 0.80; night_transaction_ratio reached 0.33 against 0.30,"{""cross_border_ratio"": 0.9393939393939394, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0303030303030303, ""failed_transaction_ratio_points"": 3.0303, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 715.3, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 1.9546649329910464, ""maximum_transaction_velocity_points"": 4.8867, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3333333333333333, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 2328.16, ""total_transaction_amount_points"": 6.9845, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 33.0, ""total_transaction_count_points"": 12.375, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 13.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}"
CUST-000045,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 4791.0, ""device_session_alert_count"": 24.0, ""distinct_rules_triggered"": 6.0, ""geography_alert_count"": 43.0, ""high_severity_alerts"": 31.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 29.0, ""low_severity_alerts"": 18.0, ""medium_severity_alerts"": 67.0, ""structuring_alert_count"": 2.0, ""total_aml_alerts"": 116.0, ""total_aml_risk_points"": 2426.0}",95.82,0.3,28.746,5000.0,31 high/critical AML alerts; 2 structuring alerts; 116 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 4791.0, ""device_session_alert_count"": 24.0, ""distinct_rules_triggered"": 6.0, ""geography_alert_count"": 43.0, ""high_severity_alerts"": 31.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 29.0, ""low_severity_alerts"": 18.0, ""medium_severity_alerts"": 67.0, ""structuring_alert_count"": 2.0, ""total_aml_alerts"": 116.0, ""total_aml_risk_points"": 2426.0}"
CUST-000045,device_session,"{""elevated_session_count"": 1.0, ""elevated_session_count_points"": 10.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 29.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}",66.6667,0.15,10.0,100.0,new_device_transaction_count reached 4 against 4; geography_mismatch_count reached 29 against 5; elevated_session_count reached 1 against 1,"{""elevated_session_count"": 1.0, ""elevated_session_count_points"": 10.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 29.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}"
CUST-000045,fraud_model,"{""average_fraud_probability"": 0.37132941991774165, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 0.0, ""high_probability_transaction_ratio"": 0.0, ""maximum_fraud_probability"": 0.6666743637852347, ""predicted_fraud_transaction_count"": 5.0, ""predicted_fraud_transaction_ratio"": 1.0}",54.4736,0.15,8.171,100.0,5 transactions exceeded the model operating threshold.,"{""average_fraud_probability"": 0.37132941991774165, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 0.0, ""high_probability_transaction_ratio"": 0.0, ""maximum_fraud_probability"": 0.6666743637852347, ""predicted_fraud_transaction_count"": 5.0, ""predicted_fraud_transaction_ratio"": 1.0}"
CUST-000045,kyc,"{""aml_watchlist_flag"": 1, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 1637.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 60.0}",20.0,0.2,4.0,300.0,synthetic watchlist exposure is present,"{""aml_watchlist_flag"": 1, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 1637.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 60.0}"
CUST-000045,transaction_behaviour,"{""cross_border_ratio"": 0.9655172413793104, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0689655172413793, ""failed_transaction_ratio_points"": 6.8966, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 160.59, ""maximum_transaction_amount_points"": 6.4236, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 0.9661469942255848, ""maximum_transaction_velocity_points"": 2.4154, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3103448275862069, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 1029.11, ""total_transaction_amount_points"": 3.0873, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 29.0, ""total_transaction_count_points"": 10.875, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 12.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}",64.6978,0.2,12.9396,100.0,cross_border_ratio reached 0.97 against 0.80; night_transaction_ratio reached 0.31 against 0.30; unique_merchant_country_count reached 12.00 against 10.00,"{""cross_border_ratio"": 0.9655172413793104, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0689655172413793, ""failed_transaction_ratio_points"": 6.8966, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 160.59, ""maximum_transaction_amount_points"": 6.4236, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 0.9661469942255848, ""maximum_transaction_velocity_points"": 2.4154, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3103448275862069, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 1029.11, ""total_transaction_amount_points"": 3.0873, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 29.0, ""total_transaction_count_points"": 10.875, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 12.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}"
CUST-000046,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 1620.0, ""device_session_alert_count"": 16.0, ""distinct_rules_triggered"": 5.0, ""geography_alert_count"": 20.0, ""high_severity_alerts"": 2.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 17.0, ""medium_severity_alerts"": 36.0, ""structuring_alert_count"": 0.0, ""total_aml_alerts"": 55.0, ""total_aml_risk_points"": 910.0}",32.4,0.3,9.72,5000.0,2 high/critical AML alerts; 55 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 1620.0, ""device_session_alert_count"": 16.0, ""distinct_rules_triggered"": 5.0, ""geography_alert_count"": 20.0, ""high_severity_alerts"": 2.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 17.0, ""medium_severity_alerts"": 36.0, ""structuring_alert_count"": 0.0, ""total_aml_alerts"": 55.0, ""total_aml_risk_points"": 910.0}"
CUST-000046,device_session,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 26.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}",56.6667,0.15,8.5,100.0,new_device_transaction_count reached 4 against 4; geography_mismatch_count reached 26 against 5,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 26.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}"
CUST-000046,fraud_model,"{""average_fraud_probability"": 0.394156333384594, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 2.0, ""high_probability_transaction_ratio"": 0.2222222222222222, ""maximum_fraud_probability"": 0.7518751246980632, ""predicted_fraud_transaction_count"": 9.0, ""predicted_fraud_transaction_ratio"": 1.0}",61.6407,0.15,9.2461,100.0,Maximum model probability 0.752 exceeded 0.700.,"{""average_fraud_probability"": 0.394156333384594, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 2.0, ""high_probability_transaction_ratio"": 0.2222222222222222, ""maximum_fraud_probability"": 0.7518751246980632, ""predicted_fraud_transaction_count"": 9.0, ""predicted_fraud_transaction_ratio"": 1.0}"
CUST-000046,kyc,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 67.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 30.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}",10.0,0.2,2.0,300.0,customer tenure is 67 days,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 67.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 30.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}"
CUST-000046,transaction_behaviour,"{""cross_border_ratio"": 1.0, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0384615384615384, ""failed_transaction_ratio_points"": 3.8462, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 149.96, ""maximum_transaction_amount_points"": 5.9984, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 0.9984235614126774, ""maximum_transaction_velocity_points"": 2.4961, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3461538461538461, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 916.48, ""total_transaction_amount_points"": 2.7494, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 26.0, ""total_transaction_count_points"": 9.75, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 11.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}",59.8401,0.2,11.968,100.0,cross_border_ratio reached 1.00 against 0.80; night_transaction_ratio reached 0.35 against 0.30; unique_merchant_country_count reached 11.00 against 10.00,"{""cross_border_ratio"": 1.0, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0384615384615384, ""failed_transaction_ratio_points"": 3.8462, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 149.96, ""maximum_transaction_amount_points"": 5.9984, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 0.9984235614126774, ""maximum_transaction_velocity_points"": 2.4961, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3461538461538461, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 916.48, ""total_transaction_amount_points"": 2.7494, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 26.0, ""total_transaction_count_points"": 9.75, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 11.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}"
CUST-000047,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 1591.0, ""device_session_alert_count"": 14.0, ""distinct_rules_triggered"": 4.0, ""geography_alert_count"": 22.0, ""high_severity_alerts"": 0.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 23.0, ""medium_severity_alerts"": 36.0, ""structuring_alert_count"": 0.0, ""total_aml_alerts"": 59.0, ""total_aml_risk_points"": 916.0}",31.82,0.3,9.546,5000.0,59 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 1591.0, ""device_session_alert_count"": 14.0, ""distinct_rules_triggered"": 4.0, ""geography_alert_count"": 22.0, ""high_severity_alerts"": 0.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 23.0, ""medium_severity_alerts"": 36.0, ""structuring_alert_count"": 0.0, ""total_aml_alerts"": 59.0, ""total_aml_risk_points"": 916.0}"
CUST-000047,device_session,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 28.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 1.0, ""risky_session_count_points"": 8.3333, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}",48.3333,0.15,7.25,100.0,new_device_transaction_count reached 4 against 4; geography_mismatch_count reached 28 against 5,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 28.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 1.0, ""risky_session_count_points"": 8.3333, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}"
CUST-000047,fraud_model,"{""average_fraud_probability"": 0.6062251000694073, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 1.0, ""high_probability_transaction_ratio"": 0.25, ""maximum_fraud_probability"": 0.941914307236042, ""predicted_fraud_transaction_count"": 4.0, ""predicted_fraud_transaction_ratio"": 1.0}",77.7825,0.15,11.6674,100.0,Maximum model probability 0.942 exceeded 0.700.,"{""average_fraud_probability"": 0.6062251000694073, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 1.0, ""high_probability_transaction_ratio"": 0.25, ""maximum_fraud_probability"": 0.941914307236042, ""predicted_fraud_transaction_count"": 4.0, ""predicted_fraud_transaction_ratio"": 1.0}"
